unique_code,active,anomaly_detection_active,counter_reading,create_date,customer,equipment_id,equipment_name,equipment_no,equipment_type,gen_read_val,good,job_order_operation_id,job_order_reference_no,machine_state,measurement_date,operationname,operationno,operationtaskcode,plant_id,plant_name,prod_order_reference_no,produced_stock_id,produced_stock_name,produced_stock_no,shift_finish_time,shift_start_time,stock_id,trend_calculation_active,update_date,valuation_code,work_center_id,work_center_name,work_center_no,work_station_id,work_station_name,work_station_no,workstation_state,year
ba22b7f6-2a74-42eb-840f-ae076580a492,True,True,2711.0,2024-03-19 12:26:18.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,905198,005566 - 15,Running,2024-03-19 12:26:18.000+0000,Discharging Side Praznjnje polnega FB,005566 - 15,83,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
0d934718-25fb-45f5-aced-e4a028cf8d5e,False,True,30.2,2025-03-18 09:37:46.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,True,897248,010333-1 - 6,Stopped,2025-03-18 09:37:46.000+0000,Heating/Cooling Susenje,010333-1 - 6,25,149,MARIFARM,010333-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
83b372a3-0609-4727-bbea-8a4ba52be747,False,True,0.0,2025-06-13 06:27:56.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,True,897147,010714-1 - 1,Running,2025-06-13 06:27:56.000+0000,Preconditioning,010714-1 - 1,10,149,MARIFARM,010714-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
f260e1d4-80d2-479a-8d82-043d6a0aec9a,False,True,29.8,2025-09-09 09:06:20.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,894133,011002 - 3,Stopped,2025-09-09 09:06:20.000+0000,Heating/Cooling Sušenje (gretje/hlajenje),011002 - 3,27,149,MARIFARM,011002,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
a1f03534-0082-4680-894a-e6ae71a19dc0,False,True,22.1,2025-05-21 06:15:10.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,894193,010507 - 1,Running,2025-05-21 06:15:10.000+0000,Preconditioning Predgretje,010507 - 1,11,149,MARIFARM,010507,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
2616201f-c4c0-4065-8093-1e195c82da22,False,True,2699.67,2024-01-11 12:19:58.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,895033,008579 - 5,Stopped,2024-01-11 12:19:58.000+0000,Discharging Side Praznjenje,008579 - 5,81,149,MARIFARM,008579,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
316ce135-550e-4a28-a520-f430a663d08d,True,True,70.07,2024-12-11 09:30:32.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,905184,009925 - 13,Stopped,2024-12-11 09:30:32.000+0000,Spraying Granulacija,009925 - 13,62,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
91a6fde1-a3a1-4b6e-bcd1-31676ba24f10,False,True,31.5,2025-03-17 16:53:28.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,True,897255,010333 - 5,Running,2025-03-17 16:53:28.000+0000,Spraying Prsenje,010333 - 5,61,149,MARIFARM,010333,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
68e53d28-9ae1-4041-b67b-4032de57883e,False,True,2760.0,2024-03-21 11:01:56.000+0000,teknia_group,7139,PD Product,PD Product,False,,False,895403,005567 - 4,Running,2024-03-21 11:01:56.000+0000,Heating/Cooling Gretje nad T granulacije,005567 - 4,30,149,MARIFARM,005567,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
d7a9b7d1-07c8-4573-b71d-6563acdad8f9,False,True,2900.0,2024-12-11 16:42:51.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,False,895430,009927 - 7,Running,2024-12-11 16:42:51.000+0000,Discharging Praznjnje polnega FB,009927 - 7,93,149,MARIFARM,009927,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
7e727f37-7d10-46e3-89f9-42a060deae7b,False,True,20.2,2025-09-10 13:23:59.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,True,894140,011005 - 5,Stopped,2025-09-10 13:23:59.000+0000,Discharging Praznjenje,011005 - 5,81,149,MARIFARM,011005,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
90189243-a41d-4e1d-b27d-9db9caea85d9,False,True,8.0,2025-09-15 08:28:36.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,894153,011014 - 3,Running,2025-09-15 08:28:36.000+0000,Heating/Cooling Sušenje (gretje/hlajenje),011014 - 3,27,149,MARIFARM,011014,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
71aaf715-b6f9-4276-aede-fe65decf0f83,False,True,12.0,2024-03-21 10:38:20.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,False,895400,005567 - 1,Running,2024-03-21 10:38:20.000+0000,Preconditioning,005567 - 1,10,149,MARIFARM,005567,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
280f3cbc-61cc-4a4a-8d3a-3ce468409555,False,True,0.0,2024-01-04 10:10:30.000+0000,teknia_group,7136,Spray Quantity Operation,Spray Quantity Operation,False,,False,895383,005565 - 3,Running,2024-01-04 10:10:30.000+0000,Charging Pazi pregrevanje in izgube snovi,005565 - 3,43,149,MARIFARM,005565,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
ba5ec02b-d213-4a22-95cc-fd67aaa23487,False,True,0.0,2025-03-24 15:37:41.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,True,897219,010342 - 1,Running,2025-03-24 15:37:41.000+0000,Preconditioning,010342 - 1,10,149,MARIFARM,010342,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
05bc3158-b835-4511-9069-2fbeb490d5e4,False,True,20.0,2025-06-12 15:57:35.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,True,897159,010714 - 5,Running,2025-06-12 15:57:35.000+0000,Spraying Prsenje,010714 - 5,61,149,MARIFARM,010714,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
c2149f5e-41be-4ff0-997f-603df9f3f99b,False,True,8.0,2025-03-13 16:59:17.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,897276,010330 - 6,Stopped,2025-03-13 16:59:17.000+0000,Heating/Cooling Susenje,010330 - 6,25,149,MARIFARM,010330,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
6869a678-053d-40db-8331-14e09608a875,False,True,37.1,2025-03-18 07:49:12.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,897247,010333-1 - 5,Stopped,2025-03-18 07:49:12.000+0000,Spraying Prsenje,010333-1 - 5,61,149,MARIFARM,010333-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
6ff1e717-334d-40b4-b36c-42cbc9cdef4b,False,True,1742.0,2024-01-19 10:30:42.000+0000,teknia_group,7139,PD Product,PD Product,False,,True,895043,008639 - 5,Stopped,2024-01-19 10:30:42.000+0000,Discharging Side Praznjenje,008639 - 5,81,149,MARIFARM,008639,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
da7ece67-696b-43b0-b229-c8ee8f7a87ba,False,True,70.2,2024-12-12 09:04:03.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,False,895436,009929 - 4,Running,2024-12-12 09:04:03.000+0000,Heating/Cooling Gretje nad T granulacije,009929 - 4,30,149,MARIFARM,009929,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
a5d0aa70-3b87-46eb-a8dd-1029834a9373,True,True,97.57,2024-03-19 11:03:19.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,True,905200,005566 - 13,Running,2024-03-19 11:03:19.000+0000,Spraying Granulacija,005566 - 13,62,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
dbb76896-63c2-425c-ac38-0669d82204bd,False,True,0.0,2025-03-24 15:47:47.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,True,897219,010342 - 1,Running,2025-03-24 15:47:47.000+0000,Preconditioning,010342 - 1,10,149,MARIFARM,010342,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
8f1f749b-51bd-420e-ace9-30d542ad73ff,False,True,2727.09,2024-01-11 10:45:47.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,895030,008579 - 2,Running,2024-01-11 10:45:47.000+0000,Charging Polnjenje,008579 - 2,41,149,MARIFARM,008579,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
63789829-54d0-44d1-93c2-cc101129d2a6,False,True,20.97,2025-09-09 09:28:41.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,894135,011002 - 5,Stopped,2025-09-09 09:28:41.000+0000,Discharging Praznjenje,011002 - 5,81,149,MARIFARM,011002,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
794628e0-0770-4880-aa7c-a631da4c0e7b,False,True,11.2,2025-03-14 07:20:03.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,897296,010330-1 - 4,Running,2025-03-14 07:20:03.000+0000,Heating/Cooling Gretje surovin,010330-1 - 4,24,149,MARIFARM,010330-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
b316c458-67c2-42a8-a182-795a995a88dd,False,True,84.8,2025-03-24 17:03:54.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,897223,010342 - 5,Running,2025-03-24 17:03:54.000+0000,Spraying Prsenje,010342 - 5,61,149,MARIFARM,010342,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
ddf91297-6860-4a29-84b7-ec02274087ba,False,True,24.4,2025-03-04 12:09:54.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,False,895451,010149 - 7,Running,2025-03-04 12:09:54.000+0000,Discharging Side Praznjnje polnega FB,010149 - 7,83,149,MARIFARM,010149,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
b260f8e4-5d54-4558-9fdc-227574c52105,False,True,21.99,2024-01-11 08:30:35.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,895029,008579 - 1,Running,2024-01-11 08:30:35.000+0000,Preconditioning Predgretje,008579 - 1,11,149,MARIFARM,008579,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
bb46fd13-6a5f-4937-a4ff-3e07cd8f3cb2,True,True,32.0,2024-03-19 12:20:48.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,True,905198,005566 - 15,Running,2024-03-19 12:20:48.000+0000,Discharging Side Praznjnje polnega FB,005566 - 15,83,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
52b6c913-5290-4be7-8ed1-122dcd02d980,False,True,436.0,2024-12-11 15:49:33.000+0000,teknia_group,7135,Spray Rate,Spray Rate,False,,False,895428,009927 - 5,Stopped,2024-12-11 15:49:33.000+0000,Spraying Granulacija,009927 - 5,62,149,MARIFARM,009927,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
61328a40-e2d1-4432-8dda-37ce6ccd0b1d,True,True,44.9,2024-12-11 08:30:43.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,905186,009925 - 11,Running,2024-12-11 08:30:43.000+0000,Charging Pazi pregrevanje in izgube snovi,009925 - 11,43,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
be1cdfa4-3451-4989-92f4-c8fe3e78b8e0,False,True,0.0,2025-03-13 17:22:08.000+0000,teknia_group,7136,Spray Quantity Operation,Spray Quantity Operation,False,,True,897277,010330 - 7,Running,2025-03-13 17:22:08.000+0000,Discharging Side Praznjenje,010330 - 7,81,149,MARIFARM,010330,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
54b4f5e2-0de7-415c-91ad-eb022b1fb043,False,True,0.0,2025-09-17 06:04:16.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,894156,011020 - 1,Running,2025-09-17 06:04:16.000+0000,Preconditioning Predgretje,011020 - 1,11,149,MARIFARM,011020,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
8e0f4e86-db66-499f-8f13-0952c21a1163,False,True,0.0,2024-01-12 11:14:26.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,True,895038,008633 - 5,Stopped,2024-01-12 11:14:26.000+0000,Discharging Side Praznjenje,008633 - 5,81,149,MARIFARM,008633,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
0e1f8823-47e1-46f0-9c76-d89703bfe69c,False,True,25.0,2024-01-04 10:07:18.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,False,895382,005565 - 2,Running,2024-01-04 10:07:18.000+0000,Heating/Cooling Gretje FB,005565 - 2,29,149,MARIFARM,005565,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
13fa1f6d-7677-4298-b390-25eb8d0aad11,False,True,403.0,2025-06-11 09:39:57.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,True,897176,010711 - 6,Stopped,2025-06-11 09:39:57.000+0000,Heating/Cooling Susenje,010711 - 6,25,149,MARIFARM,010711,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
66544a8b-3449-4558-a0c5-e1ba00a42794,False,True,0.0,2024-03-19 10:30:24.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,False,895389,005566 - 1,Running,2024-03-19 10:30:24.000+0000,Preconditioning,005566 - 1,10,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
16fb9295-7e89-4b52-9574-cc66ad0f9575,False,True,44.9,2025-03-14 06:53:52.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,True,897262,010330-1 - 2,Running,2025-03-14 06:53:52.000+0000,Heating/Cooling Predgretje posode,010330-1 - 2,21,149,MARIFARM,010330-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
f349fed2-65f2-4b9a-a183-1abe763786c0,False,True,1433.4,2024-01-04 10:51:57.000+0000,teknia_group,7139,PD Product,PD Product,False,,False,895385,005565 - 5,Running,2024-01-04 10:51:57.000+0000,Spraying Granulacija,005565 - 5,62,149,MARIFARM,005565,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
209e10b5-4667-41fb-a060-f329a7849017,True,True,781.5,2024-03-19 12:08:07.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,True,905199,005566 - 14,Running,2024-03-19 12:08:07.000+0000,Heating/Cooling Susenje,005566 - 14,25,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
a3802232-a041-47b4-a311-85e946a2871d,False,True,3.0,2024-09-25 08:26:54.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,True,897290,009641 - 5,Running,2024-09-25 08:26:54.000+0000,Spraying Prsenje,009641 - 5,61,149,MARIFARM,009641,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
c383a617-7967-4ad4-a2fb-5c95b8d2fecd,False,True,1793.0,2024-09-25 09:06:56.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,897290,009641 - 5,Running,2024-09-25 09:06:56.000+0000,Spraying Prsenje,009641 - 5,61,149,MARIFARM,009641,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
fd5bccab-bfa0-4efd-aef1-b0cd587d8fc6,False,True,2028.5,2024-01-12 11:10:05.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,True,895038,008633 - 5,Stopped,2024-01-12 11:10:05.000+0000,Discharging Side Praznjenje,008633 - 5,81,149,MARIFARM,008633,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
aa919c3b-1e2a-4449-a177-45bfaf5f08d9,False,True,13.6,2024-12-11 10:23:36.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,False,895422,009925 - 7,Running,2024-12-11 10:23:36.000+0000,Discharging Praznjnje polnega FB,009925 - 7,93,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
e4cbc119-3f65-47e8-8404-85b9a04b59dd,False,True,1546.0,2024-03-19 10:39:03.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,False,895391,005566 - 3,Running,2024-03-19 10:39:03.000+0000,Charging Pazi pregrevanje in izgube snovi,005566 - 3,43,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
579ec52f-58d9-4ec0-b1e1-797d0c44cbe2,False,True,8.0,2025-03-14 09:56:45.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,897268,010330-1 - 8,Stopped,2025-03-14 09:56:45.000+0000,Discharging Side Koncno praznjenje,010330-1 - 8,82,149,MARIFARM,010330-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
bdb4f4b4-d9dd-433d-a232-ed1251075e27,False,True,0.0,2025-09-30 08:52:00.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,True,895365,011029 - 3,Running,2025-09-30 08:52:00.000+0000,Charging Polnjenje materialov v WS Combo 750,011029 - 3,42,149,MARIFARM,011029,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
6c8dd386-8fdf-4cfb-9e50-cdd40c805ba4,False,True,0.0,2025-05-20 06:59:51.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,True,894186,010504 - 1,Running,2025-05-20 06:59:51.000+0000,Preconditioning Predgretje,010504 - 1,11,149,MARIFARM,010504,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
d34d2319-c04b-43d0-93b0-f0d2bff7be67,False,True,10.77,2024-03-21 11:24:17.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,False,895404,005567 - 5,Running,2024-03-21 11:24:17.000+0000,Spraying Granulacija,005567 - 5,62,149,MARIFARM,005567,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
8ddc4aa8-f0a1-44ae-9694-3b0672d3a9aa,False,True,20.4,2025-09-11 11:24:45.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,True,894145,011008 - 5,Stopped,2025-09-11 11:24:45.000+0000,Discharging Praznjenje,011008 - 5,81,149,MARIFARM,011008,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
f7293c77-5300-45be-9fc5-d07a3498c30e,False,True,1.5,2024-03-19 10:49:29.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,False,895392,005566 - 4,Running,2024-03-19 10:49:29.000+0000,Heating/Cooling Gretje nad T granulacije,005566 - 4,30,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
301d02a6-9306-4478-999c-6e8d10e22758,False,True,2.0,2024-03-25 08:57:54.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,False,895412,008973 - 5,Running,2024-03-25 08:57:54.000+0000,Spraying Granulacija,008973 - 5,62,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
8a06ff71-af89-4df7-837b-1443519186c1,False,True,1001.0,2024-01-04 10:16:30.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,False,895383,005565 - 3,Running,2024-01-04 10:16:30.000+0000,Charging Pazi pregrevanje in izgube snovi,005565 - 3,43,149,MARIFARM,005565,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
409f856c-a57e-47f0-837f-80b0892e6b25,False,True,1.5,2024-03-19 10:48:59.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,False,895392,005566 - 4,Running,2024-03-19 10:48:59.000+0000,Heating/Cooling Gretje nad T granulacije,005566 - 4,30,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
f1f5f9ec-45ea-4bd3-ac93-3d4dd482fa2f,True,True,1.5,2024-03-25 10:30:10.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,True,905190,008973 - 15,Running,2024-03-25 10:30:10.000+0000,Discharging Praznjnje polnega FB,008973 - 15,92,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
59e069f8-a3de-4587-a2bd-66b6b27b70ba,False,True,0.0,2024-03-25 08:12:42.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,False,895408,008973 - 1,Running,2024-03-25 08:12:42.000+0000,Preconditioning,008973 - 1,10,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
d030fdca-e31b-4f8b-9ac2-48806d8879ce,False,True,25.2,2025-03-13 17:37:09.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,897277,010330 - 7,Running,2025-03-13 17:37:09.000+0000,Discharging Side Praznjenje,010330 - 7,81,149,MARIFARM,010330,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
ff821a2c-5ac2-4278-8b2b-4e15e24d088f,False,True,0.0,2024-03-25 08:49:55.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,False,895411,008973 - 4,Running,2024-03-25 08:49:55.000+0000,Heating/Cooling Gretje nad T granulacije,008973 - 4,30,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
